date,temp_max,temp_min,snowfall_sum,precip_sum,windspeed_max,month,avalanche_closure,landslide_closure,aval_label_source,land_label_source
2024-12-03,2.1525002,-9.1475,0.0,0.0,11.431062,12,0,0,weather,offseason
2024-12-04,3.9025002,-9.2475,0.0,0.0,13.948548,12,1,0,weather,offseason
2024-12-05,1.3525001,-9.5475,0.0,0.0,14.401124,12,0,0,weather,offseason
2024-12-06,0.2025001,-7.7974997,0.0,0.0,9.913082,12,0,0,weather,offseason
2024-12-07,-5.3975,-11.1975,0.42,0.5,9.5535755,12,0,0,weather,offseason
2024-12-08,-5.8975,-15.447499,0.21000001,0.3,10.805999,12,0,0,weather,offseason
2024-12-09,-4.2475,-18.1475,0.0,0.0,10.609316,12,0,0,weather,offseason
2024-12-10,-2.1475,-11.4975,0.0,0.0,14.934577,12,0,0,weather,offseason
2024-12-11,-2.8975,-12.3475,0.21000001,0.3,10.472536,12,0,0,weather,offseason
2024-12-12,-5.7475,-15.947499,0.0,0.0,5.2323985,12,0,0,weather,offseason
2024-12-13,-1.0975,-13.2975,0.0,0.0,6.5520988,12,0,0,weather,offseason
2024-12-14,4.1525,-10.3475,0.0,0.0,10.662626,12,0,0,weather,offseason
2024-12-15,3.8025002,-6.9475,0.0,0.0,14.986553,12,1,0,calendar,offseason
2024-12-16,3.5025,-8.2475,0.0,0.0,16.530626,12,1,0,calendar,offseason
2024-12-17,2.8025,-11.3475,0.0,0.0,17.259363,12,1,0,calendar,offseason
2024-12-18,1.2025001,-9.9975,0.0,0.0,12.145665,12,1,0,calendar,offseason
2024-12-19,-1.1974999,-10.5475,0.0,0.0,3.8773184,12,1,0,calendar,offseason
2024-12-20,-2.0475001,-11.6475,0.0,0.0,4.724786,12,1,0,calendar,offseason
2024-12-21,0.30250013,-9.0475,0.0,0.0,11.734564,12,1,0,calendar,offseason
2024-12-22,0.25250006,-10.6975,1.26,1.9000001,10.387107,12,1,0,calendar,offseason
2024-12-23,-5.1475,-13.2975,0.84,1.2,5.3939967,12,1,0,calendar,offseason
2024-12-24,-5.0975,-15.197499,0.0,0.0,5.09435,12,0,0,calendar,offseason
2024-12-25,-1.5475,-14.5475,0.0,0.0,5.2939587,12,0,0,calendar,offseason
2024-12-26,2.2025,-11.5475,1.3300002,1.9000002,14.113652,12,0,0,calendar,offseason
2024-12-27,-1.3475,-9.8475,4.6900005,6.6999993,10.144082,12,0,0,calendar,offseason
2024-12-28,-6.7475004,-15.597501,0.0,0.0,4.2021427,12,1,0,calendar,offseason
2024-12-29,-6.1975,-15.447499,0.0,0.0,6.361415,12,1,0,calendar,offseason
2024-12-30,-3.0974998,-12.4975,0.0,0.0,7.1321807,12,0,0,calendar,offseason
